Date,Season,Clip_name_dir,Clip_length,Social_unit,Gestural_data,Clip
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 10 Focal05TN02 09,23,00 TN, AJ (RR), (GG), (KR) 6.5min",6.63,Ruk,Yes,Clip_0696
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 11 Focal06RR03 10,38,19 RR, (TN) 9min _GOPRO",8.86,Ruk,Yes,Clip_0697
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 05 Focal03bTN01 08,52,00 AJ, TN, ? 10min",10.21,Ruk,No,Clip_0698
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 13 Focal06RR03Part 10,40,00 RR, TN 2.5min",2.4,Ruk,No,Clip_0699
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 07 Focal04bRR02 09,16,00 RR, TN, AJ, GG 3.5min",3.55,Ruk,No,Clip_0700
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 06 Focal04aRR02 09,07,00 RR, AJ, (GG?), (TN) 9min",9.13,Ruk,Yes,Clip_0701
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 12 Focal06RR03Part 10,39,00 TN, RR check Clip 11 (red) 1min",1.08,Ruk,Yes,Clip_0702
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 23 Focal10aAJ03 11,25,00 TN, AJ, RR 1min",1.1,Ruk,No,Clip_0703
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 22 11,19,17 GG, AJ, (TN), (RR) context, same time 9min_GOPRO",8.86,Ruk,NA,Clip_0704
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 08 09,20,13 AJ, TN, RR, GG, (KR) context same as Clip09-Clip10 9min _GOPRO",8.86,Ruk,No,Clip_0705
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 20 11,12,00 RR, TN 3.5min",3.55,Ruk,No,Clip_0706
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 34 12,47,00 RR, (AJ), (GG) 3min",2.98,Ruk,Yes,Clip_0707
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 21 Focal09AJ02 11,16,00 AJ, (GG), (TN), (RR) 4min",4.06,Ruk,Yes,Clip_0708
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 09 09,21,00 KR 1min",1.05,Ruk,No,Clip_0709
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 25 11,33,00 RR, AJ, TN 1.5min",1.57,Ruk,Unk,Clip_0710
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 31 12,10,00 GG, AJ 1min",1.02,Ruk,No,Clip_0711
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 19 Focal08cGG01 11,08,19 GG 2.5min_GOPRO",2.3,Ruk,No,Clip_0712
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 18 Focal08bGG01 11,05,19 GG 3min_GOPRO",2.8,Ruk,No,Clip_0713
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 30 12,03,00 AJ, TN 0.5min",0.36,Ruk,No,Clip_0714
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 24 Focal10bAJ03 11,26,00 TN, AJ, RR 4.5min",4.73,Ruk,Yes,Clip_0715
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 32 Focal12AJ04 12,15,00 GG, AJ 2min",2.02,Ruk,No,Clip_0716
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 26 11,35,00 TN, AJ, RR, (GG) 1.5min",1.69,Ruk,No,Clip_0717
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 27 Focal11aMB01 11,37,00 GG, (AJ), (MB), (KR) 2.5min",2.64,Ruk,Yes,Clip_0718
2019-12-02,FS1,"Bwindi CG 2019-12-02 RR Clip 33 Focal13GG02 12,17,00 GG, AJ 10min",9.85,Ruk,Yes,Clip_0719
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 16 Focal09BT02 12,34,00 BT, NG 5min",5.16,Bit,No,Clip_0720
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 01 Focal01GH01 08,14 GH, (KB), (RG), (NG) 2.5min",2.48,Bit,Unk,Clip_0721
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 03 08,36 2min",1.94,Bit,Unk,Clip_0722
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 07 Focal04aRK01 11,01,00 TD, RK 6min",6.1,Bit,No,Clip_0723
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 08 Focal04bRK01 11,08,00 RK, TD, (RG), (KT), (NG), (NL), (KB), (GH) 7.5min",7.67,Bit,Yes,Clip_0724
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 14 Focal08KB02 12,26,00 KB, (NG), (BT) 6min",6.22,Bit,No,Clip_0725
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 04 08,50 KM, RG travel 0.5min",0.37,Bit,No,Clip_0726
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 02 08,34 GH, (KT), ?, ? travel 1min",1.08,Bit,Unk,Clip_0727
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 15 12,33,00 KB 0.5min",0.49,Bit,No,Clip_0728
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 06 Focal03GH02 10,53,00 RK, (GH), (NL), (RG), (NG), (TD) 6.5min",6.37,Bit,Unk,Clip_0729
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 09 Focal05aRG01 11,16,00 NG, RG, (GH) 7.5min",7.42,Bit,Yes,Clip_0730
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 12 Focal06BT01 12,07,00 GH, BT, NG, (KB) 10.5min",10.44,Bit,Yes,Clip_0731
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 13 Focal07NG01 12,17,00 NG, BT, (KB) 6.5min",6.74,Bit,Yes,Clip_0732
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 11 11,32,00 NG, ?, RG, KB, GH travel 1min",1.22,Bit,Yes,Clip_0733
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 05 Focal02KB01 10,43,00 NG, (RG), (KB) 10min",10.1,Bit,No,Clip_0734
2019-12-03,FS1,"Bwindi CG 2019-12-03 BT Clip 10 Focal05bRG01 11,24,00 NL?, GH, (RG), (RK) 3min",2.92,Bit,No,Clip_0735
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 33 12,04,00 BW, GTE 3min",3.07,Muk,No,Clip_0736
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 32 11,58,00 JN, RTM, NY, TV see previous vid 1min",1.04,Muk,Unk,Clip_0737
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 40 12,50,06 NY, BW, TV, GO, GTE 5.5min_GOPRO",5.52,Muk,No,Clip_0738
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 01 Focal01GO01 08,13,00 GO, MK, (JN?), (RTM?), (KG?) 10.5min",10.29,Muk,No,Clip_0739
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 29 11,33,00 RTM, JN 1.5min",1.53,Muk,No,Clip_0740
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 05 Focal03JN01 08,55,00 JN, RTM, MK 10.5min",10.38,Muk,Unk,Clip_0741
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 04 Focal02GTE01 08,54,03 GTE, (BW) 4min_GOPRO",3.99,Muk,No,Clip_0742
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 16 10,20,00 BW, BS, GTE, KG, JN, RTM - Tree party IDs 0.5min",0.7,Muk,No,Clip_0743
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 28 11,29,00 RTM, JN 1min",1.06,Muk,No,Clip_0744
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 07 Focal04GTE02Part 9,09,59 GTE, (BW) 9min_GOPRO",7.28,Muk,No,Clip_0745
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 15 10,08,00 TW, NY 0.5min",0.74,Muk,Unk,Clip_0746
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 23 Focal09bTV01 10,51,00 TV, (KG), (GO) 10min",10.23,Muk,No,Clip_0747
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 25 11,24,00 JN, (RTM), (TV), (MK) 1min",1.2,Muk,No,Clip_0748
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 11 09,16,00 GTE, BW 0.5min",0.6,Muk,No,Clip_0749
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 06 Focal04GTE02Part 09,07,00 GTE 3min",2.9,Muk,No,Clip_0750
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 34 12,15,00 NY 1min",0.82,Muk,No,Clip_0751
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 14 Focal06bBW01 09,59,00 BW, GTE, (BS), (TV), (JN), (KG) 4min",4.01,Muk,No,Clip_0752
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 13 Focal06aBW01 09,59,00 GTE, BW 0.5min",0.46,Muk,Yes,Clip_0753
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 19 Focal07GH01 10,32,10 GH 10min_GOPRO",9.88,Muk,No,Clip_0754
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 17 10,21,00 RTM, JN, MK 1.5min",1.44,Muk,Unk,Clip_0755
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 37 12,23,00 NY, GTE 2.5min",2.54,Muk,Unk,Clip_0756
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 41 12,54,00 TV, JN, RTM 1min",0.85,Muk,No,Clip_0757
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 22 Focal09aTV01 10,47,00 TV, (KG) 3min",2.96,Muk,No,Clip_0758
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 10 09,15,00 GTE, BW 0.5min",0.68,Muk,No,Clip_0759
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 36 12,18,00 NY, GTE 1.5min",1.53,Muk,Yes,Clip_0760
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 21 Focal08bKG02 10,42,00 KG, (GTE) 2min",2.01,Muk,No,Clip_0761
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 08 Focal05RTM01 09,11,00 RTM, JN 3min",2.86,Muk,Yes,Clip_0762
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 18 10,26,00 MK, RTM 1min",1.12,Muk,No,Clip_0763
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 02 08,25,00 GTE, BW 1.5min",1.29,Muk,No,Clip_0764
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 31 11,58,00 JN, RTM, NY, TV see next vid 0min",0.27,Muk,No,Clip_0765
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 24 Focal10JN02 11,14,00 RTM, JN, (MK) 9.5min",9.63,Muk,Yes,Clip_0766
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 30 11,44,00 BW, (GTE), (BS) 1.5min",1.67,Muk,No,Clip_0767
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 35 12,17,00 NY, GTE 0.5min",0.51,Muk,Unk,Clip_0768
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 26 11,26,00 RTM, JN 1min",1.18,Muk,Yes,Clip_0769
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 43 13,00,00 NY, GO 0.5min",0.75,Muk,No,Clip_0770
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 27 11,27,00 RTM, JN 1min",1.24,Muk,Yes,Clip_0771
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 38 12,27,00 GTE, BW, NY, (GO) 3min",3.08,Muk,No,Clip_0772
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 39 12,48,00 JN, GO, (RTM), (TV), (NY) 5min",5.14,Muk,No,Clip_0773
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 09 09,15,00 BW, (GTE) 0min",0.26,Muk,No,Clip_0774
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 12 09,35,00 JN, RTM 1min",1.02,Muk,No,Clip_0775
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 20 Focal08aKG01 10,33,00 KG, (GTE) 9min",8.93,Muk,No,Clip_0776
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 42 12,57,00 GO, NY 1.5min",1.37,Muk,No,Clip_0777
2019-12-05,FS1,"Bwindi CG 2019-12-05 MK Clip 03 08,33,00 NY 1min",1,Muk,No,Clip_0778
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 22 11,21,00 GBR, KTO",1.29,Oru,No,Clip_0779
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 19 10,56,00 GBR",1.24,Oru,No,Clip_0780
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 18 10,47,16 NKN, SAN, MNE, NKJ _GOPRO",4.1,Oru,Unk,Clip_0781
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 14 10,39,01 SAN, NKN, (GBR), (MNE), (NKJ) 7min _GOPRO",7.03,Oru,No,Clip_0782
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 07 Focal05bKGG02 09,15,53 KGG 3.5min _GOPRO",3.51,Oru,No,Clip_0783
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 05 Focal04bPSK01 09,06,00 MTS, PSK 2.5min",2.35,Oru,No,Clip_0784
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 25 11,36,00 KSL, (NKJ), (KTO) - KSL > 10 min Focal Part1",12.6,Oru,No,Clip_0785
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 09 Focal06bGBR01 10,11,00 GBR 3.5min",3.74,Oru,No,Clip_0786
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 01 Focal01PSK01 08,20,00 MTS, (PSK) 5.5min",5.59,Oru,No,Clip_0787
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 17 10,46,00",0.82,Oru,No,Clip_0788
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 16 10,45,00 NKN, SAN (MNE)",1.22,Oru,No,Clip_0789
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 21 11,10,00 MNE?",0.17,Oru,No,Clip_0790
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 27 11,53,00 NKJ, KTO, KSL",2.12,Oru,No,Clip_0791
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 26 11,49,00 NKJ, KTO, KSL - KSL > 10 min Focal Part2",2.98,Oru,No,Clip_0792
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 20 10,59,00 GBR 10 min",10.21,Oru,No,Clip_0793
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 10 Focal07aNKN01 10,19,00 GBR, NKN, (SAN), (GBR) 3.5min",3.66,Oru,Yes,Clip_0794
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 12 Focal07bNKN01 10,23,00 NKN, SAN, (GBR) 11min",11.18,Oru,Yes,Clip_0795
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 13 Focal07cNKN01 10,34,00 NKN, SAN, (GBR) 1.5min",1.48,Oru,Yes,Clip_0796
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 11 Focal08KTO01 10,21,10 6min _GOPRO",5.83,Oru,No,Clip_0797
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 24 11,34,00 KTO, (NKJ), (KSL)",1.8,Oru,No,Clip_0798
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 03 Focal03NYG01 08,53,02 NYG 10 min _GOPRO",10.06,Oru,No,Clip_0799
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 23 11,29,00 GBR, KTO",0.68,Oru,Unk,Clip_0800
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 06 Focal05aKGG02 09,15,16 KGG 0.5min _GOPRO",0.41,Oru,No,Clip_0801
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 04 Focal04aPSK01 09,05,15 PSK 1min _GOPRO",1.15,Oru,No,Clip_0802
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 15 10,42,00 GBR",0.4,Oru,No,Clip_0803
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 08 Focal06aGBR01 10,09,00 GBR 1.5min",1.75,Oru,No,Clip_0804
2019-12-06,FS1,"Bwindi CG 2019-12-06 OR Clip 02 Focal02KGG01 08,32,29 KGG 4min _GOPRO",4.1,Oru,No,Clip_0805
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 23 12,03,00 KTO, KSL 0.5min",0.42,Oru,No,Clip_0806
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 19 FocalcKSL 11,40,00 KTO, KSL 5.5min",5.72,Oru,Unk,Clip_0807
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 13 09,18,00 NKJ 1min",1.22,Oru,No,Clip_0808
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 06 08,52,00 KGG 0.5min",0.59,Oru,No,Clip_0809
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 10 09,06,00 NKN, SAN 4.5min",4.66,Oru,Unk,Clip_0810
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 11 09,13,13 SAN, NKN, (NKJ) 6.5min _GOPRO",6.51,Oru,Unk,Clip_0811
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 01 08,26,00 NKJ, (NKN), (SAN) 2min",2.15,Oru,Unk,Clip_0812
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 24 12,10,13 KTO, KSL 7.5min _GOPRO",7.58,Oru,Unk,Clip_0813
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 22 11,58,26 KTO, KSL 12min _GOPRO",11.8,Oru,Unk,Clip_0814
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 09 09,01,00 SAN, NKN 4.5min",4.69,Oru,No,Clip_0815
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 02 08,28,00 NKJ, SAN, NKN 7.5min",7.58,Oru,Unk,Clip_0816
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 17 FocalaKSM 11,28,00 KTO, KSL 0.5min",0.32,Oru,No,Clip_0817
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 14 09,23,00 MNE 3min",2.77,Oru,No,Clip_0818
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 18 FocalbKSL 11,29,00 KTO, KSL 10.5min",10.47,Oru,Unk,Clip_0819
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 04 08,45,00 SAN, NKN 1min",1,Oru,No,Clip_0820
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 20 11,46,39 KTO, KSL 10min _GOPRO",11.8,Oru,No,Clip_0821
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 15 10,50,00 MFK 0.5min",0.43,Oru,No,Clip_0822
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 08 08,57,00 NKN, SAN 3min",2.89,Oru,No,Clip_0823
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 03 08,39,00 SAN, NKN, (?), (?) 3min",3.25,Oru,Yes,Clip_0824
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 05 08,46,00 SAN, NKN 2.5min",2.61,Oru,Yes,Clip_0825
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 16 11,18,30 KSL, (KTO) 12min _GOPRO",11.8,Oru,No,Clip_0826
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 21 FocalMKW 11,50,00 MFK, MKW 10min",10.16,Oru,No,Clip_0827
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 12 09,16,00 NKN, (SAN) 0.5min",0.42,Oru,Unk,Clip_0828
2019-12-07,FS1,"Bwindi CG 2019-12-07 OR Clip 07 08,55,00 KSL 0min",0.18,Oru,No,Clip_0829
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 30 Focal12cRH01 12,29,00 RH, NL 5min",5,Bit,No,Clip_0830
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 33 12,52,00 NL, RH 0.5min",0.43,Bit,Unk,Clip_0831
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 23 12,04,00 NL, KT, (RH) 2min",2.06,Bit,No,Clip_0832
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 22 12,02,00 KB 0.5min",0.44,Bit,No,Clip_0833
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 27 12,12,11 KT, NL, (RH) 1min _GOPRO",0.97,Bit,Yes,Clip_0834
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 08 Focal05KT01 09,15,00 KT 4min",4.13,Bit,No,Clip_0835
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 32 12,48,00 KB, (NG) 2.5min",2.75,Bit,No,Clip_0836
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 26 12,11,00 KT, NL 1.5min",1.63,Bit,Yes,Clip_0837
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 18 Focal11aNL01 11,24,00 NL, KT, (GH), (RH) 12.5min",12.61,Bit,Yes,Clip_0838
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 24 12,06,54 NL, KT, (RH) 3min _GOPRO",2.79,Bit,No,Clip_0839
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 04 Focal02TD01 08,37,29 TD 4min _GOPRO",4.05,Bit,No,Clip_0840
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 20 Focal11cNL01 11,49,00 NL, KT 3.5min",3.75,Bit,No,Clip_0841
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 37 13,07,00 NL, RH, (GH) 4min",3.91,Bit,No,Clip_0842
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 25 12,08,00 NL, KT, (RH) scene redundant with GoPro Clip 24 0.5min",0.7,Bit,Unk,Clip_0843
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 31 Focal12dRH01 12,36,00 RH, NL, KB 11min",11.06,Bit,Yes,Clip_0844
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 19 Focal11bNL01 11,37,00 NL, KT 12.5min",12.6,Bit,Yes,Clip_0845
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 03 Focal01KB01 08,24 NG, KB, (KT) 2min",2.11,Bit,No,Clip_0846
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 34 Focal13aNL02 12,56,00 NL, RH 2min",1.84,Bit,Yes,Clip_0847
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 35 Focal13bNL02 12,58,00 NL, RH, (GH) 2min",2.25,Bit,No,Clip_0848
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 12 Focal08NG01 09,43,00 NG, ?, ? 3.5min",3.68,Bit,Yes,Clip_0849
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 09 Focal06RG01 09,23,00 RG 5.5min",5.3,Bit,No,Clip_0850
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 05 Focal03aKB02 08,41,00 KB, (NG) 2.5min",2.34,Bit,Unk,Clip_0851
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 13 Focal09aNG02 11,05,00 KT, NG, (RH), (KB), (NL), (GH) 7min",6.9,Bit,Yes,Clip_0852
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 07 Focal04KB03 08,52,00 KB, (NG) 7min",7.07,Bit,Yes,Clip_0853
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 11 09,35,00 NG, (BT) 3min",3.16,Bit,Yes,Clip_0854
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 06 Focal03bKB02 08,43,00 KB, NG 2min",2.04,Bit,No,Clip_0855
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 36 13,01,00 NL, RH, (GH) 2min",2.1,Bit,No,Clip_0856
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 10 Focal07KB04 09,28,00 NG, KB 6.5min",6.54,Bit,Yes,Clip_0857
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 28 Focal12aRH01 12,13,00 RH, (NL), (KT) 6min",6.1,Bit,Yes,Clip_0858
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 29 Focal12bRH01 12,19,00 KT, NL, RH 10min",10.06,Bit,No,Clip_0859
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 15 Focal09bNG02 11,13,00 NG, (KB) 4.5min",4.44,Bit,Yes,Clip_0860
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 17 Focal09cNG02 11,17,00 KB, NG 4.5min",4.56,Bit,Yes,Clip_0861
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 01 08,19 KT, (NG) 0.5min",0.45,Bit,Unk,Clip_0862
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 16 Focal10KT02 11,13,45 KT, (GH), NL, (RH) 5.5min _GOPRO",5.3,Bit,Unk,Clip_0863
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 02 08,19 NG, KT, (KB), (GH) 3min",3.09,Bit,Yes,Clip_0864
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 14 11,08,05 KB, (GH), (RH, (NL), (NG), (KT) 4min _GOPRO",3.92,Bit,Unk,Clip_0865
2019-12-08,FS1,"Bwindi CG 2019-12-08 BT Clip 21 12,00,41 NL, KT - cut 3min _GOPRO",3.06,Bit,Unk,Clip_0866
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 24 FocalTD 12,17,37 KB, (TD), (RK) 9.5min",9.6,Bit,Yes,Clip_0867
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 18 11,44,00 NG, BT, (KT) 4min",3.9,Bit,Unk,Clip_0868
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 19 11,48,00 KT, NG 12.5min",12.6,Bit,Yes,Clip_0869
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 25 13,08,00 KB, (RK) 1.5min",1.68,Bit,Yes,Clip_0870
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 27 13,12,00 KB, RK 3min",2.86,Bit,Yes,Clip_0871
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 26 13,10,00 KB 0.5min",0.3,Bit,No,Clip_0872
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 22 12,12,29 KT, (NG) 5min",5.02,Bit,Yes,Clip_0873
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 23 FocalNL 12,17,37 NL 10min",10.18,Bit,NA,Clip_0874
2019-12-11,FS1,"Bwindi CG 2019-12-11 BT Clip 09 09,38,32 NG, (KB) 6min",6.09,Bit,Yes,Clip_0875
